image	haze	primary	agriculture	clear	water	habitation	road	cultivation	slash_burn	cloudy	partly_cloudy	conventional_mine	bare_ground	artisinal_mine	blooming	selective_logging	blow_down
train_11277	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0
train_11279	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_11287	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_11288	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11290	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11295	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11302	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11305	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_11309	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_11310	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11319	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_11322	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11324	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11325	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_11329	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11332	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11335	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
train_11336	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_1134	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_11341	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11344	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_11356	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11360	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
train_11363	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
train_11364	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11369	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11372	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11373	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11374	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11382	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11386	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_11389	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11392	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11393	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_11399	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_1140	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_11405	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11408	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_11409	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11412	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
train_11421	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11425	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_1143	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_11431	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11432	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11440	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11444	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_11448	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11449	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_11451	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11454	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11461	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_11463	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11466	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11471	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11476	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11478	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11482	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_11484	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_1149	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11492	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_11497	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11499	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
train_11503	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11506	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11507	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
train_11509	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_11513	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11516	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11523	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11526	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_11531	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11534	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11540	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_11542	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11547	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11550	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11559	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_11560	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11562	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0
train_11566	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11569	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_11571	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_11576	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11578	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11583	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11587	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11596	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_1160	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11603	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11604	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11608	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11613	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11615	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_11621	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11625	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11628	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11631	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11635	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11638	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_11642	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11653	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11654	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11655	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11657	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11660	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11667	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_11668	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11669	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_11671	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_11673	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_11676	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11678	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_1168	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11682	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
train_11688	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11694	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11696	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_117	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11700	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11708	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_1171	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_1172	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11724	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_11729	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
train_11730	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11734	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11739	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11740	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_11742	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_11748	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0
train_11749	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_1175	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11752	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0
train_11756	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11766	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
train_11768	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11772	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0
train_11774	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11777	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11781	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11784	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11786	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_1179	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_11792	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11797	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_11799	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11800	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_11809	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_11811	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
train_11815	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
train_11818	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
train_11822	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11824	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11826	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_11833	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_11837	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_1184	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11840	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11846	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11852	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11858	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11863	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11864	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11866	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_11868	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_11874	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_1188	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_11884	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_11887	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11891	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11896	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_11897	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0
train_1190	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11903	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11906	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11907	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
train_11912	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_11913	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11914	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11921	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11922	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
train_1193	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11933	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0
train_11939	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11941	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_11954	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
train_11956	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_1196	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11962	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11966	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11968	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11975	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_11978	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
train_11979	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_1198	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11982	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11983	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11988	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_1199	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_11991	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_11993	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_120	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12006	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12012	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_12015	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_12016	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_12020	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12025	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_12027	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_12034	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_12037	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12040	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_12041	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12044	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_1205	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12052	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
train_12057	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12064	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12067	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_1207	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
train_12072	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_12073	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12074	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12081	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_12082	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_12087	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12091	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_12095	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
train_12101	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12109	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12111	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12112	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_12114	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12117	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12121	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_12124	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12130	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_12136	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12137	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12142	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12145	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_12146	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_12150	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_12155	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12158	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
train_12164	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
train_12166	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12172	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0
train_12176	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12177	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
train_12180	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
train_12186	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12189	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
train_1219	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12195	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12198	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12201	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_12204	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_12206	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_12210	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_12212	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12213	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12217	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0
train_12224	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_12225	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0
train_12232	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12233	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12237	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
train_12244	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12250	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12253	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12255	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12258	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
train_12261	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_12263	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_12264	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12268	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_12271	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12273	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
train_12276	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12282	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_12283	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_12284	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12290	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
train_12297	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_12298	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_1230	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12305	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12306	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12310	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12317	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12325	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12326	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12327	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_12333	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_12334	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_1234	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
train_12342	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_12343	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_12347	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12348	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_12357	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12366	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
train_12369	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
train_12373	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12375	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_12379	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_12380	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12389	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_1239	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12395	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_1240	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12400	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12401	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_12406	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_12408	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12413	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12414	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12420	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12425	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12427	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12430	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
train_12435	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12437	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_12438	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
train_12441	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12448	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_12452	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_12454	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12461	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12462	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12464	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_12466	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12473	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_12475	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12482	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12490	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12491	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12493	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12495	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12502	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_12503	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12507	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_1251	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_12511	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_12513	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
train_12519	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
train_12524	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12528	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12533	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_12538	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_12539	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_12542	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_12545	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_12549	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
